service;date;time;message;sentimen
twitter;07/26/2021;04:08:00;Apa persamaan PPKM dan presiden Zimbabwe?\n\nSama² gak usah diperpanjang\n\n17 Agustus;Netral
twitter;07/06/2021;14:05:00;Menteri Ketenagakerjaan Ida Fauziyah mendorong manajemen perusahaan beserta pekerja untuk mematuhi kebijakan pemerintah tentang pemberlakuan pembatasan kegiatan masyarakat (PPKM) darurat yang berlaku pada 3-20 Juli 2021 di Jawa dan Bali.\n@jokowi Lawan Pandemi https://t.co/m6xOcBiXzU;Positif
twitter;09/07/2021;21:40:00;RT @Muchlisthassant: PPKM itu bukan krn Corona , Tapi Karena Takut DEMO. Benerkan Prof @mohmahfudmd ??;Negatif
twitter;07/14/2021;08:14:00;RT @amplanx:Ada wacana PPKM 6 minggu. Usaha gk jalan, karyawan nagih gaji, token listrik udah bunyi, kasian anak istri. Berharap dapet bantuan tapi, ..... https://t.co/Gq0OeCT9ST;Negatif
twitter;07/18/2021;18:06:00;RT @saintlaurs:Bantu RT yang liat ya! Karena PPKM dagangan mama jadi lesu apalagi tiap malam dikejar Satpol PP karena bentuknya kaki lima. Jadi aku jualin di twt, yang mau bisa beli! Ini Rica-Rica Manado authentic asli bumbu RW, tersedia ayam dan bebek. Cocok untuk yang suka makanan pedes!!!! https://t.co/6bccJh5r8h;Negatif
twitter;08/21/2021;23:55:00;PPKM sukses turunkan kasis positif covid-19 https://t.co/DzeX1IcfLN;Positif
twitter;08/15/2021;15:11:00;@Naufalawwal99 sudah malam pulang, lgi ppkm jgn kumpul2 dulu;Positif
twitter;08/11/2021;17:22:00;Kelamaan PPKM bisa menghasilkan quality shitpost;Netral
twitter;10/15/2021;15:29:00;@AREAJULID Giliran PPKM diperpanjang mulu;Netral
twitter;07/05/2021;09:57:00;Corona merupakan musuh bersama! jangan mau kalah! kita harus lawan dengan kekompakan  PPKM Pulihkan Bangsa  Otsus Papua Berkualitas Sarapan https://t.co/gVHtaI0WoM;Positif
twitter;09/23/2021;17:33:00;RT @AanStory: Alhamdulillah hasil nabung selama PPKM 😂�?�?� https://t.co/vb5d7Gt4O8;Netral
twitter;08/01/2021;18:00:00;Benarkah selama PPKM darurat ini orang yang hendak berpergian naik KRL wajib menunjukkan surat tugas? Apa dasar hukumnya?https://t.co/ZjpCZjkHSN;Negatif
twitter;07/18/2021;21:37:00;RT @RD_4WR1212: Novel mencurigai perpanjangan PPKM itu ada hubungannya dgn rencana China mengambil alih penanganan Covid 19, bisa saja nant…;Negatif
twitter;07/09/2021;08:17:00;RT @KompasTV:Beredar di media sosial, video seorang personel Pasukan Pengamanan Presiden (Paspampres) sempat cekcok dengan personel Kepolisian yang menjaga penyekatan PPKM Darurat.\n\nBaca selengkapnya di: https://t.co/rE98zOYYkv https://t.co/mhPbCHqJ7Y;Negatif
twitter;07/04/2021;16:25:00;@_MbakSri_ Yg beginian langsung gercep, giliran ppkm darurat buat negaranya sendiri  diam membisu. Apa skrg bisu beneran �?🤭;Negatif
twitter;07/20/2021;20:39:00;RT @TirtoID:Kendati sudah memaksa buruh bekerja selama PPKM dan memerah mereka habis-habisan, perusahaan ogah mengongkosi tes COVID-19 yang biayanya ratusan ribu hingga jutaan rupiah. Akibatnya, buruh harus merogoh koceknya sendiri yang sudah pas-pasan.\n\nhttps://t.co/6AJVwUohNO;Negatif
twitter;07/02/2021;14:57:00;@KebumenPolres Untuk menekan jumlah penyebaran covid-19, pemerintah menerapkan kebijakan PPKM darurat di sejumlah d… https://t.co/TsFF3GC7Yz;Netral
twitter;07/16/2021;05:49:00;RT @tirta_hudhi: Ppkm hanya efektif jika yg terdampak ditanggung juga kebutuhannya\n\nTerutama warga yg penghasilannya harian\n\nKarena, mau se…;Negatif
twitter;07/11/2021;02:34:00;antik.. Jenderal TNI Ini Turun ke Jalan Lakukan Penyekatan PPKM di Bogor - Yahoo Berita dlvr.it/S3T1vJ;Positif
twitter;07/15/2021;13:13:00;RT @radenrauf:Assalamualaikum warga yang sudah lelah dengan PPKM.\n\nSama, kita semua juga.;Negatif
twitter;07/03/2021;08:38:00;@ZeDaP @LawanC19 @VIVAcoid Se goblok pemahamanmu ketika PPKM tapi lalu lintas bandara yg bawa varian baru dr luar negeri tetep buka, varian Delta dan yg terbaru Kappa menurut otakmu yg tolol asalnya dr jonggol??;Negatif
twitter;07/17/2021;12:26:00;RT @geloraco:Warga Solo Menjerit Terdampak PPKM Darurat: Pak Gibran Kami Butuh Makan\nhttps://t.co/AQ7vV6Yktc;Negatif
twitter;08/20/2021;00:33:00;@bertanyarl Haduh, aku belum dibikin KTP nya gajadi2 gara2 ppkm, soalnya tempat tinggal beda sm domisili KK hm :);Negatif
twitter;07/04/2021;16:38:00;RT @na_dirs: Gak usah marah masjid ditutup sementara saat PPKM Darurat.\n\nJustru ini kesempatan menjadikan rumah kita sbg “masjid�?. \n\nAdzan…;Positif
twitter;08/05/2021;23:47:00;RT @negativisme: Ternyata beneran ini Dinar Candy melaksanakan omongannya, karena PPKM level 4 diperpanjang. Kalo soal nepatin janji, Dinar…;Netral
twitter;10/09/2021;20:15:00;RT @LurahIstana: Apa gunanya PPKM jika dibuat PPKM pun pelanggaran terjadi dimana2 dan dibiarkan.PPKM untuk menghalau laju pendidikan anak…;Negatif
twitter;08/14/2021;00:46:00;RT @Heraloebss: Viral Video Sesama Polisi Bersitegang di Pos Penyekatan PPKM simpang Sudirman Tanbusai Pekanbaru Riau.\n\n▪︎Tadinya aku mau m…;Negatif
twitter;09/14/2021;12:54:00;Berbagai tren baik ini hendaknya kita jaga dg menerapkan Prokes secara ketat dan konsisten. Beberapa daerah juga sudah mulai diizinkan melonggarkan PPKM, mall dan tempat wisata di beberapa daerah sudah mulai dibuka dg menerapkan Prokes ketat\n\n--------\nKementerian Kesehatan\nVaksin https://t.co/gbGWzKGEq0;Positif
twitter;07/13/2021;10:48:00;@humasrespwr Bersatu lawan covid dengan patuh prokes;Positif
twitter;07/18/2021;23:17:00;@tvOneNews Yang menjarain rakyat kecil hanya karena pelanggaran PPKM semoga naik jabatan dan kayaraya.;Negatif
twitter;09/04/2021;18:26:00;RT @kabarklaten: Seluruh Objek Wisata di Klaten Masih Ditutup, Disparbudpora : PPKM Level 3 Hanya Boleh Pra Simulasi\n\nhttps://t.co/YwSPAavh…;Netral
twitter;07/07/2021;17:23:00;BEI Pastikan Kesiapan Pelaku Pasar Hadapi PPKM Darurat https://t.co/Ur3Ft8LU1A;Positif
twitter;07/08/2021;14:00:00;RT @monologis_id:Kepolisian dan Kejaksaan akan menindak tegas terhadap para pelanggar Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) darurat di Banten.\n\nhttps://t.co/5u28Tt6udb;Positif
twitter;09/04/2021;22:16:00;@jogmfs masih :( selama ppkm;Netral
twitter;10/21/2021;22:24:00;RT @Hamas191:Semua kota kota besar yg mendemo Jokowi hari ini akan dinaikkan PPKM nya menjadi Level 4.\n\nSaksikanlah... Hamas tak pernah bohong\n\nPPKM\n#PakPresidenKapanMundur;Negatif
twitter;07/11/2021;18:38:00;@11jnuaribertemu Oyi, disyukuri ae dikei waktu panjang gawe kumpul keluarga hehe.;Positif
twitter;07/31/2021;22:40:00;@Rabbiyaya Ppkm kelar langsung gas haha;Netral
twitter;07/15/2021;01:59:00;RT @redyadiv_: kegiatan selama ppkm 6 minggu: https://t.co/xDOICRliOn;Netral
twitter;07/03/2021;13:07:00;Sejumlah bisnis dilarang beroperasi selama PPKM Darurat, kecuali bisnis esensial. Ini daftarnya.\n\nhttps://t.co/CC9zFe7fmd;Netral
twitter;07/04/2021;23:51:00;RT @SilumanRi: Sebelum luhut membolehkan TKA tetap masuk di saat PPKM.kami sudah menuliskan hal tersebut beberapa minggu sebelum nya.dan ba…;Negatif
twitter;08/02/2021;20:25:00;@kompascom @DPR_RI jangan tidur2an aja ya.. Ini kerjanya pakde @jokowi diawasi;Negatif
twitter;07/12/2021;12:53:00;RT @KawalCOVID19: Siang @pnbekasi benarkah tetap WFO 100% di saat PPKM Darurat ini? Sementara infonya banyak kasus positif di sana. Mohon p…;Negatif
twitter;07/14/2021;09:09:00;Vaksinasi pelajar sekolah asrama jadi prioritas \nPPKM Rakyat Sehat \ncnnindonesia.com/nasional/20210…;Positif
twitter;07/26/2021;14:34:00;RT @radenrauf:PPKM diperpanjang sampai?;Netral
twitter;07/16/2021;07:09:00;RT @nomu_lonely:@AREAJULID Gara-gara dia se-Indonesia jadi susah. Gara-gara dia ppkm jadi beneran kerasa berat karena gada pendapatan. Gara-gara dia pemerintah juga pusing mau bikin kebijakan apalagi buat ngembaliin hutang. Gara-gara dia, nyewa jet pribadi:)));Negatif
twitter;07/07/2021;05:14:00;Vaksin di galakan secara masif.... kok mba corono nya g turun.... malah PPKM di lakukan.... triliunan dana buat vaksin yg g bermanfaat... gila lo ndro;Negatif
twitter;08/13/2021;16:15:00;@RRISurabaya @polantas_sby Anggota Sat Lantas Polrestabes Surabaya melaksanakan giat pos pelayanan sore di Pos Penyekatan PPKM Bundaran waru batas kota Surabaya-Sidoarjo,arus lalu lintas dari segala arah terpantau masih lancar-ramai,AYO GAWE MASKER. #CakTejo #jogosuroboyo247 https://t.co/vIfwFrh4ng;Positif
twitter;07/03/2021;10:01:00;Sejalan dengan keputusan pemerintah mengenai PPKM darurat dalam upaya mencegah penyebaran Covid-19, mulai 3 Juli 2021 ALL outlet @mmjuice MENUTUP SEMENTARA layanan Dine in (makan di tempat) https://t.co/G0Am7XhCRY;Positif
twitter;07/28/2021;21:26:00;@bogorfess_ Ih suka bngt bultang tp lg ppkm jd gadibolehin;Negatif
twitter;07/14/2021;11:15:00;Kalo masih ada pro dan kontra yah ppkm terus berjalan;Netral
twitter;08/23/2021;14:13:00;RT @AULION: Mall terbaik selama PPKM https://t.co/qgjcMlK4dh;Netral
twitter;08/06/2021;22:15:00;RT @UyokBack:JOB DESC:\n\nPresiden: Bagi-Bagi Sembako.\nMenkomarves: Atur Jadwal PPKM.\nMensos: Bagi-Bagi Telur Rebus.\nMenkes: Administasi Gudang Obat.\nMenBUMN: Bagi-Bagi Kursi Komisaris.\n\nMenkeu: Cari Utangan Untuk Pembiayaan Pelaksanaan Pekerjaan Di Atas. \n\nWapres: Trimo Nyawang.;Positif
twitter;09/01/2021;03:05:00;RT @merapi_uncover: Daerah PPKM Jawa - Bali\n\nDIY Merah (Level 4) https://t.co/24RaxPZcGQ;Netral
twitter;07/01/2021;20:05:00;PPKM Darurat: Masjid Tutup, Shalat Jumat Tidak Ada, Bagaimana Hukumnya? https://t.co/DSs52eO2VF;Netral
twitter;09/10/2021;10:06:00;Kedua, mal di luar Jawa - Bali udah boleh dibuka maksimal 50%. Anak mal bersiap ya. Tapi jangan lupa patuhi prokes dan aturan yang ada.  Ya gimana kalau enggak taat prokes, percuma dong mal dibuka. Bisa-bisa level PPKM naik lagi. Dih amit-amit deh!;Positif
twitter;10/19/2021;17:58:00;RT @glennmars: Aturan Terbaru PPKM, Naik Pesawat Wajib Tes PCR, Tak Lagi Bisa Pakai Antigen (walau sudah vaksin penuh ya gaes...)\nhttps://t…;Netral
twitter;09/17/2021;19:27:00;PPKM DAN VAKSINASI sangat tepat memutus rantai penyebaran covid 19\n\nVaksin Tangkal Covid https://t.co/49VDUnE5oX;Positif
twitter;07/21/2021;08:12:00;tutup mulut subang an kerbau atau spi udh ku sumbang kan ppkm ahh;Netral
twitter;07/05/2021;11:04:00;RT @sebeltweet:feed instagram lu masih bisa nanti-nanti, sekarang ppkm ya di rumah dlu. \njangan malah sengaja keluyuran buat nyari spot foto ya min, kasian sama orang yang lagi berjuang buat sembuh https://t.co/OqFfuZyKNn;Positif
twitter;08/21/2021;13:04:00;Terdampak PPKM, Pelaku Seni dan PKL di Klaten Mendapat Bantuan Sembako  https://t.co/ZyIDSSOfVz;Positif
twitter;07/11/2021;11:37:00;PPKM membuatku selalu ingin jajan dan belanja online 😑;Netral
twitter;07/04/2021;19:58:00;RT @KPUKuningan:Instruksi Menteri Dalam Negeri (Inmendagri) Nomor 15 Tahun 2021 yang mengatur penerapan Pemberlakuan Pembatasan Kegiatan Masyarakat Darurat (PPKM) Darurat Jawa-Bali.\n\nInfo selengkapnya dapat disimak di infografis atau aturan ini dapat di download di bit ly/PPKM_DARURAT. https://t.co/SoJCwvKZFB;Netral
twitter;07/09/2021;10:29:00;I just saw Ini Kalimat Polisi yang Bikin Anggota Paspampres Naik Pitam - Click to see also ☛  https://t.co/NX6vLVZuhx Tindakan ini tidak menunjukkan contoh dikala presiden berpikir keras untuk menerapkan PPKM darurat ternyata ngk ada yg bisa menahan diri;Negatif
twitter;08/30/2021;06:19:00;@msaid_didu Jalan pada ditutup bang PPKM..😂;Netral
twitter;09/15/2021;23:03:00;"bahkan di film ini di tunjukin, bahwa kenapa lo harus hati2 kalo lo ketemu sama orang yg lo kenal via online.\nsuch a wise moral stories since wfh ppkm psbb lokdon atau apapun itu disebutnya\n\nkrn emg lo bakalan susah buat percaya ""KALO HAMPIR GADA PROTAGONIS"" sampe bnr bnr terkuak";Netral
twitter;07/13/2021;05:24:00;@CNNIndonesia PPKM Darurat Diperpanjang, Rakyat Bisa Mati!! PPKM Darurat Diperpanjang, Rakyat Melawan!! Merdeka! ✊�?�✊�?�✊�?�🔥🔥🔥;Negatif
twitter;10/13/2021;05:44:00;RT @abu_waras:Heboh Menag Larang Pawai Hari Besar Keagamaan Saat PPKM Tapi Acara Keagamaan di Bali Dibiarkan.\nNetizen : Mana Bacotmu @YaqutCQoumas ? https://t.co/296bNkM7pf;Negatif
twitter;07/07/2021;00:08:00;RT @maspiyuaja: JANGAN LUPAKAN #PPKM50 (Peristiwa Pembantaian Kilo Meter 50), Telah Terbit BUKU PUTIH KM50 \n\n👉portal-islam.id/2021/07/jangan… https…;Negatif
twitter;07/02/2021;19:13:00;RT @HeyBudie: PPKM\nPernah Peduli Kemudian Menghindari.;Negatif
twitter;10/28/2021;16:47:00;RT @Banjaneo__6: Warga jakarta mulai beraktivitas normal seiring level PPKM turun, udah macet gausah dibikin tambah macet. ntar klo covid m…;Positif
twitter;08/28/2021;11:23:00;Sabtu, 28/8/2021 Pkl 09.00 Wib s.d selesai Serka Anto JP bersmAiptu Suparni Polsek Sukodono telah dilaksanakan giat operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 4* membatasi Mobilitas Perpindahan Masyarakat, di wilayah Kecamatan  Sukodono\n@Kodim_Sragen https://t.co/xQ6wFPbhFQ;Positif
twitter;10/26/2021;13:31:00;RT @aimrod:Pikirannya antara masih nyari duit atau emang beneran ngurangin mobilitas masyarakat yang ga penting.\n\nKalo u dinas/demen liburan mestinya u keluar duit buat PCR mah ga ngeluh lah.\n\nTar kasus tiba-tiba naik lagi terus PPKM naik level lagi nangsi u pada https://t.co/8wSFBonR6y;Negatif
twitter;10/21/2021;03:25:00;RT @KemenkesRI: Terus meningkat�?��?\n\nBerdasarkan hasil assesment yang dilakukan Kementerian Kesehatan, kini daerah yang menyelenggarakan PPKM…;Positif
twitter;07/30/2021;17:39:00;RT @FKadrun:Aparat ppkm mborong?? https://t.co/P9MnkYtKpA;Negatif
twitter;07/03/2021;18:46:00;RT @BaleBengong:Surat Edaran Gubernur Bali No 9 Tahun 2021 ttg PPKM Darurat di Bali.\n\nSilakan.. 1/2\n\n#COVID19Bali #Update https://t.co/iYLvko2zTz;Netral
twitter;07/26/2021;05:58:00;PPKM diperpanjang ni juga lama lama bikin orang mati lo;Negatif
twitter;07/02/2021;15:14:00;RT @schfess: sch! daerah kalian juga masuk PPKM ga?? huhu sedih bgt gajadi sekolah offline lagi. Tp gpp, semoga PPKM kali ini bener2 efekti…;Positif
twitter;08/05/2021;21:43:00;@wongxyukheyyy @wayvfess Sip sip masama😄 Mgkn klo lgi ppkm darurat kyk gni bisa belasan hari. Soalny pengiriman lokal aj 3 hari bisa 5 harian\nAku mei kmrn order album 6-9harian stlah dikirim �?;Negatif
twitter;10/12/2021;11:34:00;Detiksi penyebaran covid Bhabinkamtibmad Kepuharjo bersama relawan dan petugas PPKM melakukan trasing kasus covid19 di wilayahnya...\n\nSelasa 12/10 instagram.com/p/CU6lO1Fvi38/…;Positif
twitter;10/02/2021;18:58:00;@Asli_nggunung @SamiajiAstro @Rei_Dania @tonaytoni @Naga_Wicaksana2 @ketanminis @sur_viv4l Jangan mudah percaya nformasi yg tidak dapat dipertanggungjawabkan\n\nCek fakta bersama #PasukanSremut #JalinPersatuan https://t.co/N1Fh0mzagx;Positif
twitter;08/30/2021;08:16:00;RT @kisbet_: longgar dikit langsung blingsakan kek besok mau kiamat sampe rela bermacet2 seharian demi jalan2 ke puncak. Dikasih PPKM menje…;Negatif
twitter;07/15/2021;09:14:00;"RT @TMCPoldaMetro:08.00 Polri Sat Lantas Jaksel bersama TNI, Dishub &amp; Sat Pol PP kegiatan Pembatasan Mobilitas &amp; Penyekatan PPKM Darurat guna pencegahan penyebaran Virus Covid 19 didepan menara Talavera Jl TB Simatupang Jaksel https://t.co/5vMjHiW9Rq";Positif
twitter;08/16/2021;20:00:00;@WidasSatyo Kayaknya diskon 17 Agustus, 1 hari gak PPKM. Tanggal 18 lanjut lagi sampe waktu yang tidak dapat ditentukan �?;Netral
twitter;07/11/2021;21:41:00;@FOODFESS2 Mau begini tp di cirebon gada tempat begini, pun lagi ppkm;Netral
twitter;07/03/2021;16:38:00;Psbb, ppkm, ppkm mikro, ppkm darurat. Sama aja, cuma beda nama doang, intinya kita tidak bisa bertemu;Negatif
twitter;07/29/2021;06:52:00;RT @DakwahTidar_ID:Karut marut penanganan pandemi dan PPKM membuka tabir bahwa penguasa negeri ini begitu gamang dalam mengurusi rakyatnya...\n\n(Ust. Yuana Ryan Tresna)\n___\n@DakwahTidar_ID\n___\n#IslamRahmatSemesta\n#MariBerislamKaffah\nAl Qur'an Pedoman Hidup https://t.co/SqpLP4Vt0T;Negatif
twitter;07/21/2021;17:51:00;RT @JhonniSinaga20:“DOA�? saja tidak akan membuat kalian tidak terpapar SarsCov’2. “DOA�? yang diikuti dengan kepatuhan menjalankan 5 M satu-satunya kemungkinan terbesar menghindarkan kalian dari paparan SarsCov’2. Mengapa kalian tolak PPKM? Lebih baik makan ubi daripada terpapar SarsCovid’2. 🇮🇩🇮🇩🇮🇩 https://t.co/1OLkMcfvgd;Positif
twitter;08/09/2021;20:21:00;@sodi56791290 @detikcom Wakil presidennya kemana ya??;Negatif
twitter;07/08/2021;19:30:00;RT @andihiyat:PPKM\nPelan Pelan Kehabisan Money;Negatif
twitter;09/03/2021;10:32:00;Patroli PPKM dan KRYD di Singkawang Barat Malam hari\n#PolriAdaptasiKebiasaanBaru @gajah_2001 \n#polriuntukindonesia\n#polricegahcovid19\n#PRESISI\n#komunikatif POLRES SINGKAWANG - SALAM JKK https://t.co/I55Aj6eOiJ;Positif
twitter;08/16/2021;13:09:00;RT @masmasjawabgt:Giveaway PPKM edition\n\nSaldo 100rb atau Indomie 1 kardus.\n\nRT dan like tweet ini\n\nFollow saya\n\nSelesai dalam 8 jam\n\nGood luck dan semoga tetap hidup yaa. https://t.co/B9FQQV3wGX;Netral
twitter;08/31/2021;15:01:00;Makna Logo PON XX Papua\n\n#PolriAmankanPON2021\nPatuhi Prokes PPKM https://t.co/BrWFXbjgqE;Positif
twitter;07/09/2021;06:07:00;Akademisi dan pengusaha nilai PPKM Darurat sudah tepat\nhttps://t.co/UuXJ6aBPb3;Positif
twitter;07/04/2021;20:54:00;RT @wisnu2018: Kondisi pelanggaran PPKM di pasar kranji bekasi barat malam ini tanggal 4 Juli 2021 pukul 20:10… sampai dengan saat ini komp…;Netral
twitter;07/04/2021;15:59:00;RT @geloraco: 20 TKA Asal China Tiba di Bandara Sultan Hasanuddin saat PPKM Darurat\nhttps://t.co/hl9zA7eLcw;Negatif
twitter;07/28/2021;07:04:00;RT @Dputrisolo:PPKM Dilonggarkan, Masyarakat Diharapkan Tetap Patuhi Protokol Kesehatan\n\nSehingga angka kasus positif Covid-19 bisa segera menurun secara rill dan bukan karena efek berkurangnya jumlah testing.\n\n#PatuhProkesHargaMati\nhttps://t.co/CFyfEisY0X;Positif
twitter;08/30/2021;22:23:00;RT @setkabgoid: Pemerintah memutuskan untuk melanjutkan PPKM Jawa-Bali untuk periode 31 Agustus-6 September.\n\nSeiring dengan adanya tren pe…;Netral
twitter;07/12/2021;10:35:00;@HumasDoro Stay at home;Positif
twitter;07/27/2021;14:09:00;@makinmantep kek ppkm dipanjangin mulu lang;Netral
twitter;07/02/2021;08:43:00;"PPKM darurat hanya sebuah kebijakan yg berulang &amp; entah sampai kapan akan berulang.....";Negatif
twitter;07/04/2021;17:13:00;PPKM dibikin darurat.. omset berkurang drastis..😭\nItu si TKA cina ngapain lagi masook dimari.. bangsad emang;Negatif
twitter;08/14/2021;16:43:00;@firda_za @pejabrut maaf tp klo aku pas ppkm gini mending nolak deel deh, beberapa kali undangan ke hotel ditolak dan lebih memilih di rumah\n\nAlhamdulillah cuma nongkrong jadi narsum depan laptop, aman, sehat, pake kolor, belom mandi gpp, tapi dapet honor setara gaji+tookin �?�?�;Positif
twitter;08/07/2021;06:47:00;"Dikantor gua ada kepala KCP yg ditugaskan disini karena cabang dia di mall dan tutup selama ppkm. Beberapa hari lalu nitip pesenan cek buat cabangnya, terus pas konfirmasi ke kabag gue bilangnya ""kemarin sy titip ke CSO yg badannya kekar""\n\nGendut pak saya ma bukan kekar 😭";Netral
twitter;07/15/2021;14:07:00;RT @fatiamaulidya_:PPKM kagak kelar-kelar, penyelidikan kasus korupsi bansos juga kagak kelar-kelar. Orang-orang keburu pada modar.;Negatif
twitter;08/05/2021;02:18:00;RT @txtdarikorporat: Akhirnya nemu playlist yang pas buat PPKM https://t.co/wHP8RIfHGi;Positif
twitter;07/05/2021;10:29:00;@BakorFess Haloo nder, les bakor bisa disini ya lagi ada promo loh selama PPKM. Pengajar profesional dan dapat sertif. Mau tanya-tanya bisa DM atau WA ke sini ya\n\nhttps://t.co/p6Jn5rLvJG\nhttps://t.co/UN0ZnWyfwL;Netral
twitter;07/20/2021;06:32:00;RT @QaillaAsyiqah:Aksi Tolak PPKM dari Ojol di depan Pendopo Gubernur NTB Kota Mataram.. (19/Juli/2021) https://t.co/NlA8T1bBam;Negatif
twitter;09/06/2021;15:06:00;RT @elisa_jkt:Sebelum marah2in anak muda yg nongkrong2 di Holywings, mari kita merenungkan bagaimana pemilik dan pengelola Holywings mengabaikan aturan PPKM level 3 yg sedang berlaku. \n\nDisegel gak tuh? Atau cuma jadi konten? https://t.co/ziOetdyDKK;Negatif
twitter;07/14/2021;11:53:00;RT @amplanx: Ada wacana PPKM 6 minggu. Usaha gk jalan, karyawan nagih gaji, token listrik udah bunyi, kasian anak istri. Berharap dapet ban…;Negatif
twitter;07/05/2021;06:28:00;Pos Check Point PPKM Darurat PPST Trowulan.\n\n@ditlantaspoldajatim\n@polres_mojokerto https://t.co/uN1I0kVV6y;Netral
twitter;08/29/2021;20:26:00;RT @kisbet_:longgar dikit langsung blingsakan kek besok mau kiamat sampe rela bermacet2 seharian demi jalan2 ke puncak. Dikasih PPKM menjerit gak bisa makan, negara dzolim, kami lapar ya tuhan, kami hanya ingin makan. Pasti banyak di antara orang2 ini yg berpikir dan koar2 seperti itu 😳 https://t.co/YgaeRFvr4Y;Negatif
